candidate;fold;mae;rmse;r2;high_auc;actual_mean;prediction_mean;actual_std;prediction_std;std_ratio;p05;p95;p05_p95_width;width_ratio;boring_4_5_share;min_prediction;max_prediction
d2_history_core15;1;2.421757670243581;3.3698408696939333;0.13081608518533117;0.5868055555555555;5.541666666666667;5.028860171635945;3.6296996966629598;1.309966452856917;0.36090215784552704;3.490060198307037;7.422709107398987;3.9326489090919496;0.43696098989910553;0.5666666666666667;2.5228796005249023;8.98978328704834
d2_history_core15;2;2.3830094198385874;3.0369097555572537;0.27203821314004684;0.7773437500000001;5.075;4.710390541950861;3.5743307536005187;1.3077743502933175;0.3658795003724715;3.27850501537323;6.619628286361692;3.3411232709884624;0.33411232709884625;0.675;2.6985268592834473;13.699566841125488
d2_history_core15;3;2.431097634633382;3.119680783823231;-0.008256735505761892;0.5762957593330917;5.925;5.589450883865356;3.1199076155251397;1.046027705913256;0.3352752179930141;4.130103015899659;7.418962836265564;3.2888598203659054;0.36542886892954507;0.6833333333333333;3.77848744392395;9.51530933380127
d2_history_core15;4;2.0126214921474457;2.63491353802627;0.2502408906183461;0.6646634615384617;5.3;4.919863810141881;3.055783880782543;1.2122282540099087;0.3966996035398532;3.557775318622589;6.853139162063599;3.2953638434410095;0.4093619681293181;0.775;2.596367835998535;13.87332534790039
d2_history_core15;5;1.926221928993861;2.4034424874631912;-0.07305454641859188;0.5472727272727272;4.241666666666666;4.3763909558455145;2.329914462069418;0.9495653701206429;0.40755374739261624;3.3882254004478454;5.754392290115356;2.3661668896675105;0.2957708612084388;0.6083333333333333;2.8536293506622314;9.54316234588623
d2_history_core15;6;2.3397186915079753;2.8601653888441243;-0.037929980547185105;0.5454192546583851;5.208333333333333;5.494309381643931;2.8191894458607534;1.03268787397379;0.3663066614732201;4.079353880882263;7.21515302658081;3.135799145698547;0.38954026654640334;0.7166666666666667;3.4503097534179688;10.236237525939941
d2_history_core10_calendar;1;2.4219254235426586;3.355007596260178;0.1384511442215729;0.5677083333333334;5.541666666666667;5.0262941737969715;3.6296996966629598;1.2642482401786244;0.3483065668878716;3.452273964881897;7.416406464576721;3.9641324996948244;0.44045916663275825;0.6166666666666667;2.3103582859039307;9.241033554077148
d2_history_core10_calendar;2;2.400817992289861;3.054705885491644;0.2634815808311548;0.7586805555555556;5.075;4.6146826883157095;3.5743307536005187;1.3210708387876042;0.3695994942429025;3.180363082885742;6.569344735145568;3.3889816522598255;0.33889816522598254;0.6666666666666666;2.528050661087036;13.830492973327637
d2_history_core10_calendar;3;2.4265868842601774;3.1262862787919437;-0.012530945663379311;0.5900688655309895;5.925;5.67364492615064;3.1199076155251397;1.1267493387753054;0.3611483023306291;4.102657437324524;7.789243555068969;3.6865861177444454;0.4096206797493828;0.6416666666666667;3.9537272453308105;9.994457244873047
d2_history_core10_calendar;4;2.0342326879501345;2.659708050473397;0.2360640481908206;0.6502403846153846;5.3;4.921629134813944;3.055783880782543;1.1867378400212092;0.38835790956437094;3.478878355026245;6.652120447158813;3.173242092132568;0.3941915642400707;0.7583333333333333;2.612689256668091;13.839150428771973
d2_history_core10_calendar;5;1.9386684358119965;2.403459248294841;-0.07306951274244544;0.5672727272727273;4.241666666666666;4.369525061051051;2.329914462069418;0.9412541692031311;0.40398657741585675;3.325191783905029;5.6422975063323975;2.3171057224273683;0.28963821530342104;0.6166666666666667;2.866487503051758;9.66280746459961
